#tf_id	tg_id	regulatory_function
NCU02671	NCU02282	+
NCU02671	NCU02307	+
NCU02671	NCU02356	+
NCU02671	NCU02378	+
NCU02671	NCU02406	-
NCU02671	NCU02479	-
NCU02671	NCU02512	-
NCU02671	NCU02540	+
NCU02671	NCU02609	+
NCU02671	NCU02611	+
NCU02671	NCU02623	+
NCU02671	NCU02636	+
NCU02671	NCU02651	+
NCU02671	NCU02674	-
NCU02671	NCU02702	+
NCU02671	NCU02713	+
NCU02671	NCU02764	+
NCU02671	NCU02767	+
NCU02671	NCU02773	+
NCU02671	NCU02790	+
NCU02671	NCU02798	+
NCU02671	NCU02799	+
NCU02671	NCU02801	+
NCU02671	NCU02882	+
NCU02671	NCU02945	+
NCU02671	NCU02996	+
NCU02671	NCU03033	-
NCU02671	NCU03071	+
NCU02671	NCU03092	+
NCU02671	NCU03197	+
NCU02671	NCU03274	-
NCU02671	NCU03299	+
NCU02671	NCU03392	-
NCU02671	NCU03399	-
NCU02671	NCU03492	+
NCU02671	NCU03501	-
NCU02671	NCU03561	-
NCU02671	NCU03616	-
NCU02671	NCU03643	+
NCU02671	NCU03647	+
NCU02671	NCU03658	+
NCU02671	NCU03682	+
NCU02671	NCU03684	+
NCU02671	NCU03697	+
NCU02671	NCU03699	-
NCU02671	NCU03735	+
NCU02671	NCU03747	-
NCU02671	NCU03755	+
NCU02671	NCU03808	-
NCU02671	NCU03813	+
NCU02671	NCU03966	+
NCU02671	NCU03967	+
NCU02671	NCU04049	-
NCU02671	NCU04058	-
NCU02671	NCU04065	+
NCU02671	NCU04144	+
NCU02671	NCU04193	+
NCU02671	NCU04205	+
NCU02671	NCU04221	+
NCU02671	NCU04229	+
NCU02671	NCU04249	+
NCU02671	NCU04273	-
NCU02671	NCU04274	+
NCU02671	NCU04416	+
NCU02671	NCU04421	+
NCU02671	NCU04451	+
NCU02671	NCU04452	+
NCU02671	NCU04469	+
NCU02671	NCU04538	+
NCU02671	NCU04635	+
NCU02671	NCU04639	+
NCU02671	NCU04647	-
NCU02671	NCU04697	-
NCU02671	NCU04720	+
NCU02671	NCU04774	-
NCU02671	NCU04847	-
NCU02671	NCU04848	-
NCU02671	NCU04914	+
NCU02671	NCU04924	+
NCU02671	NCU04936	-
NCU02671	NCU04983	+
NCU02671	NCU05001	-
NCU02671	NCU05066	+
NCU02671	NCU05097	-
NCU02671	NCU05105	-
NCU02671	NCU05123	-
NCU02671	NCU05126	-
NCU02671	NCU05131	-
NCU02671	NCU05149	-
NCU02671	NCU05183	+
NCU02671	NCU05192	-
NCU02671	NCU05193	-
NCU02671	NCU05246	+
NCU02671	NCU05254	+
NCU02671	NCU05278	+
NCU02671	NCU05291	+
NCU02671	NCU05298	+
NCU02671	NCU05351	+
NCU02671	NCU05360	+
NCU02671	NCU05377	+
NCU02671	NCU05395	+
NCU02671	NCU05429	-
NCU02671	NCU05527	+
NCU02671	NCU05545	+
NCU02671	NCU05569	+
NCU02671	NCU05594	+
NCU02671	NCU05597	+
NCU02671	NCU05627	+
NCU02671	NCU05638	-
NCU02671	NCU05691	+
NCU02671	NCU05721	+
NCU02671	NCU05770	+
NCU02671	NCU05775	+
NCU02671	NCU05819	+
NCU02671	NCU05820	+
NCU02671	NCU05838	+
NCU02671	NCU05844	+
NCU02671	NCU05881	+
NCU02671	NCU05887	-
NCU02671	NCU05888	-
NCU02671	NCU05922	+
NCU02671	NCU05936	-
NCU02671	NCU06008	+
NCU02671	NCU06042	+
NCU02671	NCU06056	-
NCU02671	NCU06081	-
NCU02671	NCU06095	+
NCU02671	NCU06155	-
NCU02671	NCU06174	+
NCU02671	NCU06207	+
NCU02671	NCU06230	+
NCU02671	NCU06231	+
NCU02671	NCU06273	-
NCU02671	NCU06277	-
NCU02671	NCU06306	+
NCU02671	NCU06315	+
NCU02671	NCU06331	+
NCU02671	NCU06332	+
NCU02671	NCU06402	+
NCU02671	NCU06416	+
NCU02671	NCU06420	+
NCU02671	NCU06465	+
NCU02671	NCU06467	+
NCU02671	NCU06513	+
NCU02671	NCU06518	+
NCU02671	NCU06533	+
NCU02671	NCU06538	+
NCU02671	NCU06547	-
NCU02671	NCU06549	+
NCU02671	NCU06651	+
NCU02671	NCU06655	+
NCU02671	NCU06687	-
NCU02671	NCU06698	-
NCU02671	NCU06724	-
NCU02671	NCU06754	+
NCU02671	NCU06799	-
NCU02671	NCU06824	+
NCU02671	NCU06826	+
NCU02671	NCU06838	-
NCU02671	NCU06847	+
NCU02671	NCU06912	-
NCU02671	NCU06915	+
NCU02671	NCU07027	-
NCU02671	NCU07067	+
NCU02671	NCU07073	+
NCU02671	NCU07082	+
NCU02671	NCU07083	+
NCU02671	NCU07110	+
NCU02671	NCU07111	-
NCU02671	NCU07114	-
NCU02671	NCU07121	-
NCU02671	NCU07143	+
NCU02671	NCU07178	-
NCU02671	NCU07233	+
NCU02671	NCU07257	+
NCU02671	NCU07258	+
NCU02671	NCU07262	+
NCU02671	NCU07267	+
NCU02671	NCU07308	-
NCU02671	NCU07317	+
NCU02671	NCU07318	+
NCU02671	NCU07349	+
NCU02671	NCU07351	+
NCU02671	NCU07378	+
NCU02671	NCU07388	+
NCU02671	NCU07418	+
NCU02671	NCU07434	+
NCU02671	NCU07441	+
NCU02671	NCU07473	+
NCU02671	NCU07491	-
NCU02671	NCU07569	+
NCU02671	NCU07585	+
NCU02671	NCU07624	-
NCU02671	NCU07728	+
NCU02671	NCU07736	-
NCU02671	NCU07745	+
NCU02671	NCU07768	+
NCU02671	NCU07788	+
NCU02671	NCU07802	-
NCU02671	NCU07804	-
NCU02671	NCU07817	+
NCU02671	NCU07837	+
NCU02671	NCU07840	+
NCU02671	NCU07869	+
NCU02671	NCU07888	+
NCU02671	NCU07895	+
NCU02671	NCU07915	+
NCU02671	NCU07921	+
NCU02671	NCU07933	-
NCU02671	NCU07938	+
NCU02671	NCU07949	+
NCU02671	NCU07971	+
NCU02671	NCU08117	-
NCU02671	NCU08155	+
NCU02671	NCU08159	+
NCU02671	NCU08165	+
NCU02671	NCU08166	+
NCU02671	NCU08167	+
NCU02671	NCU08168	+
NCU02671	NCU08216	+
NCU02671	NCU08228	-
NCU02671	NCU08229	-
NCU02671	NCU08283	+
NCU02671	NCU08291	+
NCU02671	NCU08298	+
NCU02671	NCU08319	+
NCU02671	NCU08378	+
NCU02671	NCU08390	+
NCU02671	NCU08391	+
NCU02671	NCU08407	+
NCU02671	NCU08413	+
NCU02671	NCU08417	+
NCU02671	NCU08449	+
NCU02671	NCU08457	+
NCU02671	NCU08556	-
NCU02671	NCU08626	+
NCU02671	NCU08695	+
NCU02671	NCU08699	+
NCU02671	NCU08709	+
NCU02671	NCU08738	+
NCU02671	NCU08767	-
NCU02671	NCU08791	+
NCU02671	NCU08809	+
NCU02671	NCU08820	-
NCU02671	NCU08824	+
NCU02671	NCU08850	+
NCU02671	NCU08901	+
NCU02671	NCU08974	-
NCU02671	NCU09049	+
NCU02671	NCU09185	-
NCU02671	NCU09186	-
NCU02671	NCU09187	-
NCU02671	NCU09188	-
NCU02671	NCU09210	+
NCU02671	NCU09235	+
NCU02671	NCU09244	+
NCU02671	NCU09245	+
NCU02671	NCU09272	+
NCU02671	NCU09273	+
NCU02671	NCU09274	+
NCU02671	NCU09288	+
NCU02671	NCU09355	+
NCU02671	NCU09364	-
NCU02671	NCU09403	+
NCU02671	NCU09407	+
NCU02671	NCU09420	+
NCU02671	NCU09451	+
NCU02671	NCU09520	+
NCU02671	NCU09527	-
NCU02671	NCU09534	+
NCU02671	NCU09535	+
NCU02671	NCU09544	-
NCU02671	NCU09549	-
NCU02671	NCU09559	+
NCU02671	NCU09686	+
NCU02671	NCU09717	-
NCU02671	NCU09734	+
NCU02671	NCU09760	-
NCU02671	NCU09775	+
NCU02671	NCU09787	+
NCU02671	NCU09810	+
NCU02671	NCU09830	+
NCU02671	NCU09873	-
NCU02671	NCU09886	+
NCU02671	NCU09909	+
NCU02671	NCU09958	+
NCU02671	NCU10010	-
NCU02671	NCU10011	+
NCU02671	NCU10055	+
NCU02671	NCU10063	+
NCU02671	NCU10387	-
NCU02671	NCU10500	+
NCU02671	NCU10567	-
NCU02671	NCU10603	+
NCU02671	NCU10809	-
NCU02671	NCU10883	-
NCU02671	NCU10911	+
NCU02671	NCU11041	+
NCU02671	NCU11295	+
NCU02671	NCU11338	+
NCU02671	NCU11395	+
NCU02671	NCU11424	+
NCU02671	NCU11426	+
NCU02671	NCU15834	+
NCU02671	NCU16323	-
NCU02671	NCU16353	+
NCU02671	NCU16363	+
NCU02671	NCU16386	+
NCU02671	NCU16474	+
NCU02671	NCU16534	+
NCU02671	NCU16625	+
NCU02671	NCU16627	-
NCU02671	NCU16673	+
NCU02671	NCU16699	+
NCU02671	NCU16769	-
NCU02671	NCU16834	+
NCU02671	NCU16848	+
NCU02671	NCU17083	+
NCU02713	NCU00026	-
NCU02713	NCU00027	-
NCU02713	NCU00030	-
NCU02713	NCU00034	-
NCU02713	NCU00045	-
NCU02713	NCU00046	-
NCU02713	NCU00065	-
NCU02713	NCU00079	-
NCU02713	NCU00087	-
NCU02713	NCU00089	-
NCU02713	NCU00102	-
NCU02713	NCU00105	-
NCU02713	NCU00121	-
NCU02713	NCU00125	-
NCU02713	NCU00142	-
NCU02713	NCU00151	-
NCU02713	NCU00160	-
NCU02713	NCU00172	-
NCU02713	NCU00194	-
NCU02713	NCU00198	-
NCU02713	NCU00207	-
NCU02713	NCU00212	-
NCU02713	NCU00220	-
NCU02713	NCU00227	-
NCU02713	NCU00240	-
NCU02713	NCU00241	-
NCU02713	NCU00244	-
NCU02713	NCU00248	-
NCU02713	NCU00251	-
NCU02713	NCU00265	-
NCU02713	NCU00282	-
NCU02713	NCU00283	-
NCU02713	NCU00285	-
NCU02713	NCU00293	-
NCU02713	NCU00301	-
NCU02713	NCU00303	-
NCU02713	NCU00304	-
NCU02713	NCU00310	-
NCU02713	NCU00315	-
NCU02713	NCU00316	-
NCU02713	NCU00335	-
NCU02713	NCU00337	-
NCU02713	NCU00348	-
NCU02713	NCU00350	-
NCU02713	NCU00351	-
NCU02713	NCU00352	-
NCU02713	NCU00373	-
NCU02713	NCU00377	-
NCU02713	NCU00395	-
NCU02713	NCU00399	-
NCU02713	NCU00406	-
NCU02713	NCU00407	-
NCU02713	NCU00419	-
NCU02713	NCU00434	-
NCU02713	NCU00435	-
NCU02713	NCU00441	-
NCU02713	NCU00443	-
NCU02713	NCU00454	-
NCU02713	NCU00456	-
NCU02713	NCU00458	-
NCU02713	NCU00464	-
NCU02713	NCU00468	-
NCU02713	NCU00473	-
NCU02713	NCU00476	-
NCU02713	NCU00481	-
NCU02713	NCU00483	-
NCU02713	NCU00484	-
NCU02713	NCU00486	-
NCU02713	NCU00504	-
NCU02713	NCU00521	-
NCU02713	NCU00536	-
NCU02713	NCU00552	-
NCU02713	NCU00553	-
NCU02713	NCU00554	-
NCU02713	NCU00559	-
NCU02713	NCU00560	-
NCU02713	NCU00569	-
NCU02713	NCU00579	-
NCU02713	NCU00582	-
NCU02713	NCU00595	-
NCU02713	NCU00596	-
NCU02713	NCU00632	-
NCU02713	NCU00654	-
NCU02713	NCU00670	-
NCU02713	NCU00673	-
NCU02713	NCU00684	-
NCU02713	NCU00692	-
NCU02713	NCU00696	-
NCU02713	NCU00706	-
NCU02713	NCU00713	-
NCU02713	NCU00751	-
NCU02713	NCU00777	-
NCU02713	NCU00790	-
NCU02713	NCU00798	-
NCU02713	NCU00805	-
NCU02713	NCU00811	-
NCU02713	NCU00812	-
NCU02713	NCU00821	-
NCU02713	NCU00827	-
NCU02713	NCU00832	-
NCU02713	NCU00846	-
NCU02713	NCU00860	-
NCU02713	NCU00870	-
NCU02713	NCU00881	-
NCU02713	NCU00886	-
NCU02713	NCU00889	-
NCU02713	NCU00899	-
NCU02713	NCU00901	-
NCU02713	NCU00903	-
NCU02713	NCU00906	-
NCU02713	NCU00911	-
NCU02713	NCU00916	-
NCU02713	NCU00925	-
NCU02713	NCU00938	-
NCU02713	NCU00945	-
NCU02713	NCU00951	-
NCU02713	NCU00957	-
NCU02713	NCU00979	-
NCU02713	NCU00981	-
NCU02713	NCU00985	-
NCU02713	NCU00992	-
NCU02713	NCU00995	-
NCU02713	NCU00999	-
NCU02713	NCU01008	-
NCU02713	NCU01016	-
NCU02713	NCU01022	-
NCU02713	NCU01063	-
NCU02713	NCU01065	-
NCU02713	NCU01067	-
NCU02713	NCU01068	-
NCU02713	NCU01102	-
NCU02713	NCU01136	-
NCU02713	NCU01158	-
NCU02713	NCU01165	-
NCU02713	NCU01167	-
NCU02713	NCU01171	-
NCU02713	NCU01175	-
NCU02713	NCU01176	-
NCU02713	NCU01195	-
NCU02713	NCU01203	-
NCU02713	NCU01219	-
NCU02713	NCU01220	-
NCU02713	NCU01245	-
NCU02713	NCU01256	-
NCU02713	NCU01277	-
NCU02713	NCU01289	-
NCU02713	NCU01297	-
NCU02713	NCU01301	-
NCU02713	NCU01309	-
NCU02713	NCU01312	-
NCU02713	NCU01315	-
NCU02713	NCU01331	-
NCU02713	NCU01344	-
NCU02713	NCU01353	-
NCU02713	NCU01356	-
NCU02713	NCU01360	-
NCU02713	NCU01367	-
NCU02713	NCU01370	-
NCU02713	NCU01382	-
NCU02713	NCU01386	-
NCU02713	NCU01391	-
NCU02713	NCU01393	-
NCU02713	NCU01395	-
NCU02713	NCU01403	-
NCU02713	NCU01418	-
NCU02713	NCU01421	-
NCU02713	NCU01422	-
NCU02713	NCU01428	-
NCU02713	NCU01429	-
NCU02713	NCU01443	-
NCU02713	NCU01446	-
NCU02713	NCU01456	-
NCU02713	NCU01457	-
NCU02713	NCU01458	-
NCU02713	NCU01478	-
NCU02713	NCU01481	-
NCU02713	NCU01483	-
NCU02713	NCU01487	-
NCU02713	NCU01488	-
NCU02713	NCU01489	-
NCU02713	NCU01490	-
NCU02713	NCU01498	-
NCU02713	NCU01502	-
NCU02713	NCU01503	-
NCU02713	NCU01504	-
NCU02713	NCU01524	-
NCU02713	NCU01548	-
NCU02713	NCU01568	-
NCU02713	NCU01581	-
NCU02713	NCU01595	-
NCU02713	NCU01623	-
NCU02713	NCU01638	-
NCU02713	NCU01640	-
NCU02713	NCU01652	-
NCU02713	NCU01667	-
NCU02713	NCU01669	-
NCU02713	NCU01673	-
NCU02713	NCU01675	-
NCU02713	NCU01689	-
NCU02713	NCU01697	-
NCU02713	NCU01720	-
NCU02713	NCU01724	-
NCU02713	NCU01728	-
NCU02713	NCU01741	-
NCU02713	NCU01747	-
NCU02713	NCU01754	-
NCU02713	NCU01769	-
NCU02713	NCU01772	-
NCU02713	NCU01789	-
NCU02713	NCU01801	-
NCU02713	NCU01814	-
NCU02713	NCU01821	-
NCU02713	NCU01824	-
NCU02713	NCU01826	-
NCU02713	NCU01827	-
NCU02713	NCU01839	-
NCU02713	NCU01858	-
NCU02713	NCU01882	-
NCU02713	NCU01893	-
NCU02713	NCU01898	-
NCU02713	NCU01900	+
NCU02713	NCU01904	-
NCU02713	NCU01927	-
NCU02713	NCU01944	-
NCU02713	NCU01968	-
NCU02713	NCU01969	-
NCU02713	NCU01970	-
NCU02713	NCU01971	-
NCU02713	NCU01984	-
NCU02713	NCU02009	-
NCU02713	NCU02026	-
NCU02713	NCU02031	-
NCU02713	NCU02035	-
NCU02713	NCU02041	-
NCU02713	NCU02046	-
NCU02713	NCU02049	-
NCU02713	NCU02051	-
NCU02713	NCU02053	-
NCU02713	NCU02057	-
NCU02713	NCU02059	-
NCU02713	NCU02066	-
NCU02713	NCU02075	-
NCU02713	NCU02086	-
NCU02713	NCU02090	-
NCU02713	NCU02096	-
NCU02713	NCU02098	-
NCU02713	NCU02110	-
NCU02713	NCU02122	-
NCU02713	NCU02126	-
NCU02713	NCU02137	-
NCU02713	NCU02138	-
NCU02713	NCU02139	-
NCU02713	NCU02156	-
NCU02713	NCU02159	-
NCU02713	NCU02163	-
NCU02713	NCU02164	-
NCU02713	NCU02175	-
NCU02713	NCU02176	-
NCU02713	NCU02182	-
NCU02713	NCU02184	-
NCU02713	NCU02187	-
NCU02713	NCU02190	-
NCU02713	NCU02191	-
NCU02713	NCU02194	-
NCU02713	NCU02200	-
NCU02713	NCU02209	-
NCU02713	NCU02216	-
NCU02713	NCU02226	-
NCU02713	NCU02229	-
NCU02713	NCU02235	-
NCU02713	NCU02237	-
NCU02713	NCU02241	-
NCU02713	NCU02244	-
NCU02713	NCU02252	-
NCU02713	NCU02254	-
NCU02713	NCU02257	-
NCU02713	NCU02261	-
NCU02713	NCU02263	-
NCU02713	NCU02264	-
NCU02713	NCU02273	-
NCU02713	NCU02277	-
NCU02713	NCU02278	-
NCU02713	NCU02283	-
NCU02713	NCU02294	-
NCU02713	NCU02296	-
NCU02713	NCU02302	-
NCU02713	NCU02304	-
NCU02713	NCU02307	-
NCU02713	NCU02328	-
NCU02713	NCU02335	-
NCU02713	NCU02337	-
NCU02713	NCU02343	-
NCU02713	NCU02344	-
NCU02713	NCU02345	-
NCU02713	NCU02356	-
NCU02713	NCU02361	-
NCU02713	NCU02364	-
NCU02713	NCU02381	-
NCU02713	NCU02390	-
NCU02713	NCU02393	-
NCU02713	NCU02399	-
NCU02713	NCU02403	-
NCU02713	NCU02408	-
NCU02713	NCU02460	-
NCU02713	NCU02468	-
NCU02713	NCU02477	-
NCU02713	NCU02479	-
NCU02713	NCU02492	-
NCU02713	NCU02526	-
NCU02713	NCU02542	-
NCU02713	NCU02547	-
NCU02713	NCU02571	-
NCU02713	NCU02576	-
NCU02713	NCU02587	-
NCU02713	NCU02591	-
NCU02713	NCU02592	-
NCU02713	NCU02601	-
NCU02713	NCU02604	-
NCU02713	NCU02605	-
NCU02713	NCU02606	-
NCU02713	NCU02624	-
NCU02713	NCU02635	-
NCU02713	NCU02657	-
NCU02713	NCU02668	-
NCU02713	NCU02669	-
NCU02713	NCU02702	-
NCU02713	NCU02713	NaN
NCU02713	NCU02726	-
NCU02713	NCU02732	-
NCU02713	NCU02744	-
NCU02713	NCU02751	-
NCU02713	NCU02754	-
NCU02713	NCU02755	-
NCU02713	NCU02761	-
NCU02713	NCU02767	-
NCU02713	NCU02801	-
NCU02713	NCU02807	-
NCU02713	NCU02811	-
NCU02713	NCU02829	-
NCU02713	NCU02853	-
NCU02713	NCU02877	-
NCU02713	NCU02883	-
NCU02713	NCU02890	-
NCU02713	NCU02904	-
NCU02713	NCU02932	-
NCU02713	NCU02935	-
NCU02713	NCU02938	-
NCU02713	NCU02948	-
NCU02713	NCU02950	-
NCU02713	NCU02952	-
NCU02713	NCU02965	-
NCU02713	NCU02967	-
NCU02713	NCU02975	-
NCU02713	NCU02977	-
NCU02713	NCU02997	-
NCU02713	NCU03006	-
NCU02713	NCU03013	-
NCU02713	NCU03022	-
NCU02713	NCU03035	-
NCU02713	NCU03043	-
NCU02713	NCU03045	-
NCU02713	NCU03051	-
NCU02713	NCU03054	-
NCU02713	NCU03059	-
NCU02713	NCU03066	-
NCU02713	NCU03070	-
NCU02713	NCU03073	-
NCU02713	NCU03078	-
NCU02713	NCU03081	-
NCU02713	NCU03084	-
NCU02713	NCU03092	-
NCU02713	NCU03097	-
NCU02713	NCU03117	-
NCU02713	NCU03124	-
NCU02713	NCU03125	-
NCU02713	NCU03132	-
NCU02713	NCU03150	-
NCU02713	NCU03159	-
NCU02713	NCU03177	-
NCU02713	NCU03178	-
NCU02713	NCU03192	-
NCU02713	NCU03240	-
NCU02713	NCU03241	-
NCU02713	NCU03255	-
NCU02713	NCU03260	-
NCU02713	NCU03263	-
NCU02713	NCU03264	-
NCU02713	NCU03274	-
NCU02713	NCU03289	-
NCU02713	NCU03291	-
NCU02713	NCU03293	-
NCU02713	NCU03302	-
NCU02713	NCU03313	-
NCU02713	NCU03314	-
NCU02713	NCU03318	-
NCU02713	NCU03361	-
NCU02713	NCU03368	-
NCU02713	NCU03388	-
NCU02713	NCU03401	-
NCU02713	NCU03416	-
NCU02713	NCU03421	-
NCU02713	NCU03488	-
NCU02713	NCU03492	-
NCU02713	NCU03495	-
NCU02713	NCU03496	-
NCU02713	NCU03500	-
NCU02713	NCU03501	-
NCU02713	NCU03528	-
NCU02713	NCU03534	-
NCU02713	NCU03535	-
NCU02713	NCU03536	-
NCU02713	NCU03537	-
NCU02713	NCU03538	-
NCU02713	NCU03542	-
NCU02713	NCU03549	-
NCU02713	NCU03560	-
NCU02713	NCU03561	-
NCU02713	NCU03563	-
NCU02713	NCU03565	-
NCU02713	NCU03576	-
NCU02713	NCU03601	-
NCU02713	NCU03602	-
NCU02713	NCU03606	-
NCU02713	NCU03613	-
NCU02713	NCU03622	-
NCU02713	NCU03629	-
NCU02713	NCU03649	-
NCU02713	NCU03652	-
NCU02713	NCU03657	-
NCU02713	NCU03667	-
NCU02713	NCU03669	-
NCU02713	NCU03696	-
NCU02713	NCU03699	-
NCU02713	NCU03702	-
NCU02713	NCU03731	-
NCU02713	NCU03735	-
NCU02713	NCU03739	-
NCU02713	NCU03763	-
NCU02713	NCU03769	-
NCU02713	NCU03770	-
NCU02713	NCU03787	-
NCU02713	NCU03791	-
NCU02713	NCU03801	-
NCU02713	NCU03802	-
NCU02713	NCU03804	-
NCU02713	NCU03806	-
NCU02713	NCU03807	-
NCU02713	NCU03808	-
NCU02713	NCU03833	-
NCU02713	NCU03853	-
NCU02713	NCU03884	-
NCU02713	NCU03886	-
NCU02713	NCU03887	-
NCU02713	NCU03889	-
NCU02713	NCU03903	-
NCU02713	NCU03907	-
NCU02713	NCU03914	-
NCU02713	NCU03931	-
NCU02713	NCU03952	-
NCU02713	NCU03963	-
NCU02713	NCU03967	-
NCU02713	NCU03968	-
NCU02713	NCU03969	-
NCU02713	NCU03988	-
NCU02713	NCU03989	-
NCU02713	NCU03991	-
NCU02713	NCU03993	-
NCU02713	NCU04001	-
NCU02713	NCU04018	-
NCU02713	NCU04021	-
NCU02713	NCU04043	-
NCU02713	NCU04045	-
NCU02713	NCU04049	-
NCU02713	NCU04087	-
NCU02713	NCU04088	-
NCU02713	NCU04090	-
NCU02713	NCU04108	-
NCU02713	NCU04111	-
NCU02713	NCU04120	-
NCU02713	NCU04122	-
NCU02713	NCU04135	-
NCU02713	NCU04140	-
NCU02713	NCU04144	-
NCU02713	NCU04150	-
NCU02713	NCU04153	-
NCU02713	NCU04155	-
NCU02713	NCU04156	-
NCU02713	NCU04160	-
NCU02713	NCU04165	-
NCU02713	NCU04172	-
NCU02713	NCU04193	-
NCU02713	NCU04196	-
NCU02713	NCU04201	-
NCU02713	NCU04207	-
NCU02713	NCU04246	-
NCU02713	NCU04268	-
NCU02713	NCU04273	-
NCU02713	NCU04274	-
NCU02713	NCU04275	-
NCU02713	NCU04287	-
NCU02713	NCU04302	-
NCU02713	NCU04314	-
NCU02713	NCU04315	-
NCU02713	NCU04324	-
NCU02713	NCU04327	-
NCU02713	NCU04339	-
NCU02713	NCU04342	-
NCU02713	NCU04345	-
NCU02713	NCU04348	-
NCU02713	NCU04358	-
NCU02713	NCU04383	-
NCU02713	NCU04413	-
NCU02713	NCU04416	-
NCU02713	NCU04421	-
NCU02713	NCU04433	-
NCU02713	NCU04435	-
NCU02713	NCU04455	-
NCU02713	NCU04472	-
NCU02713	NCU04474	-
NCU02713	NCU04479	-
NCU02713	NCU04485	-
NCU02713	NCU04487	-
NCU02713	NCU04491	-
NCU02713	NCU04493	-
NCU02713	NCU04496	-
NCU02713	NCU04503	-
NCU02713	NCU04526	-
NCU02713	NCU04533	-
NCU02713	NCU04541	-
NCU02713	NCU04542	-
NCU02713	NCU04543	-
NCU02713	NCU04544	-
NCU02713	NCU04554	-
NCU02713	NCU04570	-
NCU02713	NCU04588	-
NCU02713	NCU04603	-
NCU02713	NCU04618	-
NCU02713	NCU04622	-
NCU02713	NCU04635	-
NCU02713	NCU04639	-
NCU02713	NCU04645	-
NCU02713	NCU04646	-
NCU02713	NCU04653	-
NCU02713	NCU04654	-
NCU02713	NCU04732	-
NCU02713	NCU04733	-
NCU02713	NCU04736	-
NCU02713	NCU04740	-
NCU02713	NCU04765	-
NCU02713	NCU04771	-
NCU02713	NCU04774	-
NCU02713	NCU04798	-
NCU02713	NCU04810	-
NCU02713	NCU04816	-
NCU02713	NCU04826	-
NCU02713	NCU04834	-
NCU02713	NCU04843	-
NCU02713	NCU04847	-
NCU02713	NCU04887	-
NCU02713	NCU04904	-
NCU02713	NCU04905	-
NCU02713	NCU04906	-
NCU02713	NCU04907	-
NCU02713	NCU04910	-
NCU02713	NCU04923	-
NCU02713	NCU04924	-
NCU02713	NCU04932	-
NCU02713	NCU04936	-
NCU02713	NCU04949	-
NCU02713	NCU04950	-
NCU02713	NCU04951	-
NCU02713	NCU04983	-
NCU02713	NCU04990	-
NCU02713	NCU04996	-
NCU02713	NCU05013	-
NCU02713	NCU05062	-
NCU02713	NCU05067	-
NCU02713	NCU05079	-
NCU02713	NCU05123	-
NCU02713	NCU05132	-
NCU02713	NCU05133	-
NCU02713	NCU05134	-
NCU02713	NCU05135	-
NCU02713	NCU05136	-
NCU02713	NCU05137	-
NCU02713	NCU05138	-
NCU02713	NCU05139	-
NCU02713	NCU05149	-
NCU02713	NCU05168	-
NCU02713	NCU05182	-
NCU02713	NCU05202	-
NCU02713	NCU05210	-
NCU02713	NCU05231	-
NCU02713	NCU05232	-
NCU02713	NCU05233	-
NCU02713	NCU05234	-
NCU02713	NCU05235	-
NCU02713	NCU05245	-
NCU02713	NCU05254	-
NCU02713	NCU05259	-
NCU02713	NCU05260	-
NCU02713	NCU05276	-
NCU02713	NCU05277	-
NCU02713	NCU05278	-
NCU02713	NCU05289	-
NCU02713	NCU05290	-
NCU02713	NCU05298	-
NCU02713	NCU05305	-
NCU02713	NCU05309	-
NCU02713	NCU05317	-
NCU02713	NCU05318	-
NCU02713	NCU05373	-
NCU02713	NCU05404	-
NCU02713	NCU05495	-
NCU02713	NCU05499	-
NCU02713	NCU05501	-
NCU02713	NCU05541	-
NCU02713	NCU05542	-
NCU02713	NCU05561	-
NCU02713	NCU05591	-
NCU02713	NCU05599	-
NCU02713	NCU05605	-
NCU02713	NCU05622	-
NCU02713	NCU05648	-
NCU02713	NCU05651	-
NCU02713	NCU05667	-
NCU02713	NCU05680	-
NCU02713	NCU05686	-
NCU02713	NCU05693	-
NCU02713	NCU05697	-
NCU02713	NCU05712	-
NCU02713	NCU05757	-
NCU02713	NCU05770	-
NCU02713	NCU05781	-
NCU02713	NCU05783	-
NCU02713	NCU05786	-
NCU02713	NCU05789	-
NCU02713	NCU05809	-
NCU02713	NCU05814	-
NCU02713	NCU05820	-
NCU02713	NCU05826	-
NCU02713	NCU05828	-
NCU02713	NCU05829	-
NCU02713	NCU05830	-
NCU02713	NCU05831	-
NCU02713	NCU05832	-
NCU02713	NCU05833	-
NCU02713	NCU05835	-
NCU02713	NCU05836	-
NCU02713	NCU05841	-
NCU02713	NCU05854	-
NCU02713	NCU05855	-
NCU02713	NCU05878	-
NCU02713	NCU05881	-
NCU02713	NCU05899	-
NCU02713	NCU05908	-
NCU02713	NCU05915	-
NCU02713	NCU05924	+
NCU02713	NCU05926	-
NCU02713	NCU05974	-
NCU02713	NCU05984	-
NCU02713	NCU06003	-
NCU02713	NCU06005	-
NCU02713	NCU06043	-
NCU02713	NCU06049	-
NCU02713	NCU06050	-
NCU02713	NCU06055	-
NCU02713	NCU06068	-
NCU02713	NCU06069	-
NCU02713	NCU06076	-
NCU02713	NCU06083	-
NCU02713	NCU06090	-
NCU02713	NCU06107	-
NCU02713	NCU06118	-
NCU02713	NCU06130	-
NCU02713	NCU06174	-
NCU02713	NCU06185	-
NCU02713	NCU06203	-
NCU02713	NCU06206	-
NCU02713	NCU06207	-
